html_id,is_emo,is_arg,is_other,trn_val
751405,0,0,1,trn
204303,0,0,0,trn
603655,0,0,1,trn
464005,0,0,1,trn
686690,0,0,0,trn
112795,0,0,1,trn
144741,0,0,0,trn
785424,0,0,0,trn
423634,0,0,0,trn
650500,0,0,0,trn
646581,0,0,0,trn
477656,0,0,1,trn
205000,0,0,1,trn
629810,0,0,0,trn
565956,0,0,1,trn
721845,0,0,0,trn
429203,0,0,1,trn
812981,0,0,0,trn
451086,0,0,1,trn
559956,0,0,1,trn
127931,0,0,1,trn
154887,0,0,1,trn
33951,1,0,0,trn
110795,0,0,1,trn
698771,0,0,0,trn
173991,0,0,1,trn
825208,0,0,1,trn
212423,0,0,1,trn
233182,1,1,0,trn
310717,0,0,0,trn
109905,0,0,1,trn
139124,0,0,1,trn
575431,0,0,1,trn
161829,0,0,1,trn
694692,0,0,1,trn
797429,0,0,1,trn
341520,0,0,0,trn
706486,1,0,0,trn
671893,0,0,1,trn
754178,0,0,0,trn
202374,1,0,0,trn
378064,0,0,0,trn
705752,0,0,0,trn
693060,0,0,1,trn
31076,1,0,0,trn
714648,0,0,1,trn
605750,0,0,1,trn
807612,0,0,0,trn
191051,0,0,1,trn
581230,0,0,1,trn
729863,0,0,1,trn
356253,0,0,1,trn
386273,0,0,1,trn
595343,0,0,0,trn
325470,0,0,1,trn
276561,0,0,0,trn
532446,0,0,1,trn
281342,0,0,0,trn
598099,0,0,1,trn
678919,1,0,0,trn
552168,0,0,1,trn
184528,0,0,1,trn
733946,0,0,0,trn
666079,1,0,0,trn
61472,0,0,0,trn
729432,0,0,1,trn
147511,0,0,1,trn
179091,1,0,0,trn
4310,0,0,0,trn
406265,1,0,0,trn
276264,0,0,0,trn
749223,0,0,0,trn
429743,0,0,1,trn
620055,0,0,1,trn
447229,0,0,0,trn
587794,0,0,1,trn
775581,1,0,0,trn
639387,0,0,0,trn
242770,1,0,0,trn
583279,0,0,0,trn
182975,0,0,0,trn
438118,0,0,1,trn
365702,0,0,1,trn
304577,0,0,1,trn
453670,0,0,1,trn
89388,0,0,0,trn
471733,0,0,1,trn
55690,0,0,0,trn
648956,0,0,0,trn
649237,0,0,1,trn
184372,1,0,0,trn
185101,0,0,0,trn
753904,0,0,0,trn
771810,0,0,0,trn
794028,0,0,1,trn
770586,0,0,0,trn
51227,0,0,1,trn
152030,0,0,1,trn
224193,0,0,1,trn
627371,0,0,1,trn
501060,0,0,1,trn
233317,0,0,0,trn
722826,0,0,1,trn
478977,0,0,0,trn
138213,0,0,0,trn
126468,0,0,0,trn
90220,1,0,0,trn
117816,0,0,1,trn
284978,0,0,1,trn
290319,0,0,1,trn
751401,0,0,1,trn
384577,0,0,1,trn
494304,1,0,0,trn
609042,0,0,0,trn
691682,0,0,1,trn
8520,1,1,0,trn
816729,0,0,1,trn
642223,0,0,0,trn
294536,0,0,1,trn
537392,0,0,1,trn
469148,0,0,0,trn
43074,0,0,1,trn
510243,0,0,1,trn
267765,0,0,0,trn
315712,0,0,0,trn
349132,0,0,1,trn
542813,0,0,0,trn
431608,0,0,1,trn
341168,0,0,1,trn
802732,0,0,1,trn
802732,0,0,1,trn
831172,0,0,1,trn
152273,0,0,1,trn
166061,1,0,0,trn
143288,1,0,0,trn
453616,0,0,0,trn
322406,0,0,1,trn
31769,1,0,0,trn
425551,0,0,1,trn
465424,0,0,1,trn
406442,0,0,0,trn
94467,0,0,1,trn
701286,0,0,1,trn
94785,0,0,1,trn
491024,0,0,0,trn
46416,0,0,0,trn
344451,0,0,1,trn
30047,0,0,0,trn
517326,0,0,1,trn
23705,0,0,0,trn
714310,0,0,1,trn
99018,0,0,1,trn
8247,0,0,1,trn
778177,0,0,1,trn
290509,0,0,1,trn
277238,1,0,0,trn
267918,0,0,0,trn
499048,0,0,1,trn
605966,0,0,0,trn
740779,0,0,1,trn
632576,0,0,1,trn
42949,0,0,1,trn
392463,0,0,0,trn
225584,1,0,0,trn
720645,0,0,1,trn
414569,0,0,0,trn
434703,0,0,1,trn
387415,0,0,1,trn
195012,0,0,0,trn
297691,0,0,1,trn
269792,0,0,1,trn
307427,0,0,1,trn
457623,0,0,0,trn
498555,0,0,1,trn
657488,0,0,1,trn
676167,0,0,0,trn
695187,0,0,1,trn
153159,0,0,0,trn
391678,0,0,1,trn
175890,0,0,1,trn
636295,0,0,1,trn
133084,1,0,0,trn
190453,0,0,1,trn
822599,0,0,0,trn
105821,0,0,1,trn
518054,0,0,1,trn
387198,0,0,1,trn
683054,0,0,1,trn
464848,0,0,1,trn
434574,0,0,0,trn
359904,0,0,0,trn
817669,0,0,1,trn
251297,0,0,1,trn
451312,0,0,1,trn
91887,0,0,1,trn
208151,0,0,1,trn
34221,0,0,1,trn
624828,0,0,1,trn
39648,0,0,0,trn
800105,0,0,1,trn
778722,0,0,0,trn
194255,0,0,0,trn
615309,0,0,1,trn
214815,0,0,1,trn
97020,0,0,1,trn
525675,0,0,0,trn
534535,0,0,1,trn
189397,1,0,0,trn
356375,0,0,1,trn
516713,0,0,1,trn
740603,0,0,1,trn
50782,0,0,0,trn
466221,0,0,0,trn
213012,0,0,1,trn
747096,0,0,1,trn
322978,0,0,1,trn
693623,1,0,0,trn
52232,0,0,0,trn
479888,0,0,0,trn
702193,1,0,0,trn
26269,0,0,1,trn
821730,0,0,0,trn
708813,0,0,0,trn
712015,0,0,1,trn
98081,1,0,0,trn
616748,0,0,0,trn
537819,0,0,1,trn
690054,0,0,0,trn
156780,0,0,0,trn
484549,0,0,1,trn
812491,1,0,0,trn
602971,0,0,1,trn
175295,0,0,1,trn
3822,1,0,0,trn
433507,0,0,1,trn
325230,0,0,1,trn
261156,0,0,0,trn
224111,0,0,0,trn
411776,0,0,0,trn
726456,0,0,0,trn
609323,0,0,1,trn
284907,0,0,1,trn
142765,0,0,1,trn
469189,0,0,1,trn
528052,0,0,1,trn
216831,0,0,0,trn
590686,0,0,0,trn
540368,0,0,0,trn
197245,0,0,1,trn
662120,0,0,1,trn
187817,0,0,1,trn
564047,0,0,1,trn
644127,1,0,0,trn
554544,0,0,0,trn
722271,0,0,1,trn
544744,0,0,1,trn
476130,0,0,1,trn
556494,0,0,0,trn
253274,1,0,0,trn
793476,0,0,1,trn
495347,0,0,1,trn
774398,0,0,1,trn
102302,0,0,1,trn
753484,0,0,1,trn
788845,0,0,1,trn
29394,0,0,0,trn
236859,0,0,0,trn
94686,1,0,0,trn
676537,0,0,1,trn
80941,0,0,1,trn
376827,0,0,0,trn
568750,0,0,0,trn
138761,0,0,0,trn
570143,1,0,0,trn
60350,0,0,0,trn
444266,0,0,0,trn
43064,0,0,1,trn
444868,0,0,0,trn
229742,0,0,1,trn
322947,0,0,1,trn
406909,0,0,0,trn
399315,0,0,0,trn
61094,0,0,1,trn
668504,0,0,1,trn
106205,0,0,0,trn
411065,0,1,0,trn
731984,0,0,1,trn
177550,0,0,1,trn
758492,0,0,1,trn
396041,0,0,1,trn
267005,0,0,1,trn
717816,0,0,1,trn
572991,0,0,1,trn
173363,0,0,1,trn
8008,0,0,1,trn
677434,0,0,0,trn
651430,0,0,1,trn
526041,0,0,1,trn
368665,0,0,1,trn
522116,0,0,0,trn
264475,0,0,0,trn
118853,0,0,1,trn
234447,0,0,0,trn
312268,0,0,1,trn
340914,0,0,1,trn
407897,0,0,0,trn
775622,0,0,1,trn
764286,0,0,1,trn
265855,0,0,0,trn
477150,0,0,1,trn
50091,0,0,1,trn
282294,0,0,0,trn
815916,0,0,1,trn
246981,0,0,0,trn
422227,0,0,1,trn
541544,0,0,0,trn
163098,0,0,0,trn
558635,0,0,1,trn
258309,0,0,1,trn
537345,0,0,1,trn
610166,0,0,1,trn
81727,0,0,1,trn
496265,1,0,0,trn
528308,0,0,1,trn
479027,0,0,0,trn
36673,0,0,1,trn
124629,0,0,0,trn
742435,0,0,0,trn
717165,1,0,0,trn
420132,0,0,1,trn
415892,0,0,1,trn
260908,1,0,0,trn
708014,0,0,0,trn
210093,0,0,0,trn
763149,0,0,0,trn
572865,1,0,0,trn
68587,0,0,1,trn
35493,0,0,0,trn
292021,0,0,1,trn
341145,0,0,0,trn
828428,0,0,1,trn
666702,1,0,0,trn
383484,0,0,1,trn
795836,0,0,0,trn
446491,0,0,1,trn
320624,0,0,1,trn
674138,1,0,0,trn
69092,0,0,1,trn
525379,0,0,1,trn
834197,1,0,0,trn
248327,0,0,0,trn
372778,0,0,1,trn
28249,0,0,1,trn
576580,0,0,0,trn
223642,0,0,1,trn
718337,0,0,1,trn
340722,0,1,0,trn
585396,0,0,0,trn
272892,0,0,1,trn
23929,0,0,0,trn
181048,0,0,0,trn
1079,0,0,0,trn
290611,0,0,0,trn
410975,1,1,0,trn
611942,1,0,0,trn
269764,0,0,1,trn
300738,1,0,0,trn
146705,0,0,1,trn
746015,0,0,0,trn
130358,0,0,1,trn
836044,1,0,0,trn
714627,0,0,0,trn
83882,1,0,0,trn
795437,0,0,0,trn
713359,0,0,1,trn
220485,0,0,0,trn
90131,0,0,0,trn
432715,0,0,1,trn
590694,0,0,1,trn
755366,1,0,0,trn
823357,0,0,0,trn
298996,0,0,0,trn
99839,0,0,1,trn
349512,0,0,0,trn
567492,0,0,0,trn
5374,0,0,0,trn
722881,0,0,1,trn
455111,0,0,0,trn
394543,0,0,0,trn
627038,0,0,1,trn
327237,0,0,1,trn
546528,0,0,1,trn
410847,0,0,0,trn
77484,1,0,0,trn
623907,0,0,1,trn
689875,0,0,1,trn
532968,0,0,1,trn
85437,0,0,1,trn
711825,0,0,1,trn
662828,0,0,1,trn
321918,0,0,1,trn
210234,0,0,1,trn
27303,1,0,0,trn
88435,0,0,1,trn
408974,0,0,0,trn
171724,0,0,1,trn
817171,0,0,1,trn
669904,0,0,1,trn
420599,1,0,0,trn
203021,0,0,0,trn
768641,0,0,0,trn
738707,0,0,1,trn
3631,0,0,1,trn
691419,0,0,1,trn
524361,0,0,0,trn
735570,0,0,0,trn
530966,0,0,1,trn
118224,0,0,1,trn
835091,0,0,1,trn
635368,0,0,0,trn
49002,0,0,1,trn
578724,0,0,0,trn
48769,0,0,0,trn
515824,0,0,0,trn
619171,0,0,1,trn
222303,0,0,0,trn
339029,0,0,1,trn
452566,0,0,1,trn
511258,1,0,0,trn
640812,0,0,0,trn
105847,1,0,0,trn
29676,1,0,0,trn
656154,0,0,1,trn
5923,0,0,1,trn
340734,0,0,1,trn
295365,1,0,0,trn
553776,0,0,1,trn
620918,0,1,0,trn
709605,0,0,0,trn
191162,0,0,0,trn
763821,0,0,1,trn
641782,0,0,1,trn
166074,1,0,0,trn
79650,0,0,1,trn
124246,0,0,1,trn
168510,0,0,1,trn
734227,0,0,1,trn
545298,0,0,1,trn
237995,0,0,1,trn
184463,0,0,0,trn
707116,0,0,0,trn
167296,1,1,0,trn
141473,0,0,1,trn
437683,0,0,0,trn
699023,1,0,0,trn
538315,0,0,1,trn
38076,0,0,0,trn
615419,0,0,1,trn
561031,1,0,0,trn
219229,0,0,1,trn
435090,0,0,1,trn
674188,0,0,0,trn
820142,0,0,1,trn
30447,0,0,1,trn
615388,0,0,1,trn
761105,0,0,1,trn
32360,1,0,0,trn
76175,0,0,1,trn
489166,0,0,1,trn
714710,0,0,1,trn
85199,0,0,1,trn
161211,0,0,1,trn
305709,0,0,0,trn
23445,0,0,1,trn
219232,0,0,1,trn
790894,0,0,0,trn
733795,0,0,1,trn
188941,0,0,0,trn
37504,0,0,1,trn
297642,0,0,1,trn
104842,0,0,0,trn
718807,0,0,1,trn
736590,0,0,0,trn
278594,0,0,1,trn
545740,0,0,0,trn
411375,1,0,0,trn
200946,0,0,0,trn
271323,0,0,1,trn
28329,0,0,0,trn
621848,0,0,0,trn
738747,0,0,0,trn
605610,0,0,1,trn
621093,0,0,0,trn
378416,0,0,0,trn
184434,0,0,1,trn
171901,0,0,0,trn
743760,0,0,1,trn
271981,0,0,0,trn
445599,0,1,0,trn
60009,0,0,0,trn
488062,0,0,1,trn
161283,0,0,0,trn
312665,0,0,0,trn
123135,0,0,0,trn
677945,0,0,1,trn
801635,0,0,1,trn
68984,0,0,1,trn
505395,0,0,1,trn
322456,0,0,0,trn
552909,0,0,0,trn
87591,0,0,1,trn
202412,0,0,1,trn
147210,0,0,1,trn
727674,1,0,0,trn
245558,0,0,1,trn
172023,0,0,1,trn
524574,0,0,0,trn
59869,0,0,1,trn
761301,0,0,1,trn
581503,0,0,1,trn
703212,0,0,0,trn
559063,0,0,1,trn
328807,0,0,1,trn
834177,0,0,1,trn
8220,0,0,0,trn
824289,0,0,0,trn
69670,0,0,1,trn
62577,0,0,0,trn
284053,0,0,0,trn
250807,1,0,0,trn
446413,0,0,0,trn
228107,0,0,1,trn
533059,0,0,1,trn
85315,0,0,1,trn
214637,1,0,0,trn
555133,0,0,1,trn
142764,0,0,0,trn
205254,0,0,1,trn
19527,0,0,1,trn
200169,0,0,0,trn
605061,0,0,1,trn
762606,0,0,1,trn
555372,0,0,0,trn
633808,0,0,0,trn
406665,0,0,1,trn
624468,0,0,0,trn
664611,0,0,1,trn
406023,0,0,1,trn
831528,0,0,0,trn
295831,0,0,1,trn
111464,0,0,1,trn
764218,0,0,1,trn
552744,0,0,1,trn
343538,0,0,0,trn
552571,0,0,0,trn
219188,0,0,1,trn
3635,0,0,1,trn
470568,0,0,1,trn
61787,0,0,0,trn
205559,0,0,0,trn
109758,0,0,1,trn
225697,0,0,1,trn
152983,0,0,1,trn
195288,1,0,0,trn
397395,0,0,1,trn
461303,1,0,0,trn
514378,1,0,0,trn
586088,0,0,1,trn
532936,0,0,1,trn
27903,1,0,0,trn
200293,0,0,1,val
599144,1,0,0,val
553834,0,0,1,val
736335,0,0,0,val
386426,1,0,0,val
130997,0,0,1,val
42401,0,0,1,val
106863,0,0,0,val
384267,0,0,0,val
567677,0,0,1,val
609125,0,0,1,val
665638,0,0,0,val
381769,0,0,1,val
376739,0,0,0,val
44199,0,0,0,val
264850,0,0,1,val
295389,0,0,0,val
514320,0,0,0,val
63844,0,0,0,val
376990,0,0,1,val
825519,0,0,1,val
471151,0,0,1,val
827718,0,0,0,val
811195,0,0,0,val
614914,0,0,1,val
88804,0,0,0,val
609689,0,0,1,val
446581,0,0,0,val
706178,0,0,0,val
686906,0,0,0,val
20336,0,0,1,val
188766,0,0,1,val
60947,1,1,0,val
669119,0,0,1,val
78847,0,0,1,val
238003,0,0,1,val
325589,0,0,1,val
753573,0,0,1,val
519809,0,0,0,val
89030,0,0,1,val
789717,0,0,0,val
230837,0,0,1,val
43859,0,0,1,val
688779,0,0,1,val
476497,0,0,0,val
226968,0,0,0,val
316042,0,0,0,val
161432,0,0,1,val
51447,0,0,0,val
738312,0,0,0,val
653005,0,0,1,val
536703,0,0,0,val
752399,0,0,0,val
68507,0,1,0,val
791398,0,0,0,val
593396,0,0,1,val
378220,0,0,1,val
476982,0,0,0,val
176782,0,0,0,val
735999,0,0,1,val
496647,0,0,0,val
350134,0,0,0,val
715611,0,0,1,val
365808,0,0,1,val
197860,0,0,0,val
153462,0,0,0,val
122526,0,0,1,val
711023,0,0,1,val
568221,0,1,0,val
475941,0,0,1,val
8249,0,0,0,val
681013,0,1,0,val
449159,0,0,1,val
318497,0,0,1,val
859138,1,0,0,val
968428,0,0,1,val
174120,0,0,1,val
555708,0,0,1,val
261255,0,0,1,val
667890,0,0,1,val
155704,0,0,0,val
760686,0,0,0,val
263334,0,0,1,val
407878,0,0,0,val
243086,0,0,1,val
206985,0,0,0,val
427146,0,0,0,val
590073,1,0,0,val
662176,0,0,0,val
78064,0,0,0,val
592370,0,0,0,val
682739,0,0,0,val
617235,0,0,1,val
509603,0,0,1,val
350434,0,0,1,val
417917,0,0,0,val
273292,0,0,1,val
575775,0,0,0,val
802733,0,0,0,val
618105,0,0,1,val
92576,0,0,1,val
619840,0,0,0,val
204004,0,0,1,val
300694,0,0,1,val
525241,1,1,0,val
328910,0,0,1,val
211035,0,0,0,val
954319,0,0,1,val
229619,0,0,0,val
552019,0,0,1,val
558375,0,0,0,val
834655,0,0,1,val
565176,0,0,0,val
613529,0,0,0,val
751922,0,0,0,val
525863,0,0,1,val
293739,0,0,0,val
546917,0,0,0,val
144044,0,0,1,val
237258,0,0,0,val
286804,0,0,0,val
700696,0,0,0,val
189985,0,0,1,val
658747,0,0,0,val
732317,0,0,0,val
21865,0,0,1,val
652355,0,0,1,val
128456,0,0,0,val
43329,1,0,0,val
350408,0,0,1,val
396822,1,0,0,val
751918,0,0,0,val
746035,0,0,0,val
208504,0,0,0,val
302672,0,0,0,val
734414,0,0,1,val
295704,0,0,1,val
778627,0,0,1,val
105556,0,0,1,val
858174,0,1,0,val
924018,1,1,0,val
721690,0,0,1,val
686193,0,1,0,val
780538,0,0,0,val
317658,0,0,1,val
324869,0,0,1,val
243280,0,0,1,val
319054,1,0,0,val
196281,0,0,1,val
689568,0,1,0,val
447190,0,0,1,val
211026,0,0,1,val
429327,0,0,1,val
291592,0,0,0,val
300168,0,0,1,val
906896,0,0,1,val
480497,1,1,0,val
550114,1,0,0,val
573838,1,0,0,val
171315,0,0,1,val
655299,0,0,1,val
27863,0,0,1,val
403365,0,0,1,val
787551,0,0,0,val
682695,1,0,0,val
172980,0,0,0,val
789990,0,0,1,val
21990,0,0,0,val
309201,1,1,0,val
131540,0,0,0,val
164786,0,0,0,val
645175,0,0,0,val
492927,0,0,1,val
748781,0,0,0,val
451895,0,0,1,val
338145,1,0,0,val
383588,0,0,1,val
214467,0,0,1,val
186986,0,0,0,val
305338,0,0,0,val
186911,0,0,1,val
324188,0,0,0,val
685021,0,0,0,val
30854,0,0,0,val
665313,0,0,0,val
44827,0,0,1,val
981577,0,0,0,val
724748,0,0,1,val
628482,0,0,0,val
817075,0,0,1,val
233102,0,0,0,val
84606,0,0,1,val
408313,0,0,1,val
535279,0,0,1,val
116345,0,0,1,val
210584,0,0,0,val
274782,0,0,1,val
160949,0,0,0,val
670483,0,0,1,val
416547,0,0,1,val
453868,0,0,0,val
369332,0,0,1,val
682659,0,0,1,val
306202,1,1,0,val
286598,0,0,0,val
742166,0,0,0,val
23434,0,0,1,val
671466,0,1,0,val
323413,0,0,1,val
181253,0,0,1,val
28220,0,0,1,val
192850,0,1,0,val
782429,0,0,1,val
386337,0,1,0,val
803845,0,0,1,val
13122,0,0,0,val
87829,0,0,0,val
521204,0,0,0,val
267574,0,0,1,val
661227,0,0,0,val
771972,0,0,1,val
633711,0,0,1,val
796661,0,0,1,val
200301,0,0,1,val
758000,0,0,0,val
172259,0,0,1,val
989832,0,1,0,val
931455,0,0,0,val
582835,1,0,0,val
341737,0,0,0,val
93513,0,0,1,val
596239,0,0,1,val
788258,0,0,1,val
618754,0,0,0,val
140699,0,0,1,val
265149,0,0,1,val
27273,1,0,0,val
277549,0,0,1,val
193402,0,0,1,val
815248,0,0,0,val
667959,0,0,1,val
247858,0,0,1,val
640957,0,0,0,val
87648,0,0,0,val
194433,0,0,0,val
490228,0,0,1,val
43099,0,0,1,val
818831,0,0,1,val
134402,0,0,0,val
237546,0,0,1,val
718081,0,0,0,val
388684,0,0,1,val
122718,0,0,1,val
108585,1,1,0,val
632370,0,0,0,val
731688,0,0,1,val
250368,0,0,1,val
409515,0,0,1,val
416129,0,0,1,val
365799,0,0,1,val
80193,0,0,0,val
713612,0,0,1,val
555340,0,0,1,val
94177,0,0,0,val
47454,0,0,0,val
495547,0,0,0,val
89733,0,0,0,val
759745,0,0,1,val
79782,0,0,1,val
356492,0,1,0,val
17559,0,0,0,val
406042,0,0,1,val
260060,0,0,0,val
227660,0,1,0,val
414499,0,0,1,val
772473,0,0,1,val
642509,1,1,0,val
611141,0,0,0,val
515093,0,0,0,val
125989,0,0,1,val
160507,0,0,1,val
201697,0,0,1,val
171121,0,0,1,val
700542,0,0,1,val
268136,0,0,1,val
197625,0,1,0,val
932675,1,1,0,val
246636,0,0,0,val
446137,0,0,1,val
362796,0,0,1,val
416778,0,0,0,val
754053,0,0,1,val
28898,0,0,1,val
457876,0,0,1,val
745705,1,1,0,val
190653,0,0,1,val
439206,0,0,1,val
67070,0,0,1,val
618601,0,0,0,val
491311,0,0,1,val
160005,0,0,1,val
795501,0,0,1,val
50169,0,0,0,val
950995,0,0,1,val
932675,1,1,0,val
898447,0,0,0,val
241505,0,0,0,val
510727,0,0,1,val
134730,1,0,0,val
927721,0,0,1,val
229514,1,1,0,val
52064,1,0,0,val
852892,0,0,1,val
629307,0,0,0,val
112142,0,0,0,val
684423,0,0,0,val
568648,0,0,0,val
618451,0,0,1,val
639796,0,0,1,val
561573,0,0,0,val
788835,0,0,0,val
876658,0,0,1,val
814521,0,0,1,val
614334,0,0,1,val
55698,0,0,1,val
444513,0,0,1,val
9483,1,1,0,val
649463,0,0,1,val
137667,0,0,0,val
404577,0,0,1,val
81315,0,0,0,val
578688,0,0,1,val
863224,0,0,0,val
687348,0,0,1,val
435687,0,0,0,val
170794,0,0,1,val
762967,0,0,1,val
83412,0,0,1,val
142280,0,0,1,val
138706,0,0,0,val
230561,0,0,1,val
210938,0,0,0,val
885486,0,0,1,val
885486,0,0,1,val
885486,0,0,1,val
580120,0,0,1,val
350008,0,0,0,val
42420,0,0,1,val
110734,0,0,1,val
618318,0,0,0,val
626499,1,1,0,val
112106,0,0,1,val
491171,0,0,0,val
851731,0,0,0,val
700059,0,0,1,val
402444,0,0,1,val
737505,0,0,1,val
103546,0,0,0,val
453823,0,0,1,val
568851,0,0,0,val
342849,0,0,0,val
728794,0,0,1,val
300770,0,0,1,val
153818,0,0,1,val
829607,0,0,1,val
344785,0,0,0,val
630185,0,0,0,val
644148,0,0,0,val
234075,0,0,0,val
502214,0,0,0,val
220601,0,0,1,val
697641,0,0,1,val
103968,0,0,0,val
629338,1,1,0,val
489889,0,0,0,val
971909,0,0,1,val
162084,0,0,0,val
24867,0,0,0,val
8190,0,0,1,val
820767,0,0,1,val
676788,0,0,0,val
379670,0,0,1,val
332434,0,0,1,val
692383,1,1,0,val
571298,0,0,0,val
115875,0,0,1,val
763178,0,0,0,val
784521,0,0,0,val
976432,0,0,0,val
256996,0,0,0,val
883503,0,0,1,val
304025,1,1,0,val
277501,0,0,1,val
688499,0,0,0,val
451971,0,0,0,val
291318,0,0,1,val
54375,0,1,0,val
430969,0,0,0,val
140021,0,0,1,val
205636,0,0,0,val
110837,0,0,0,val
473544,0,0,1,val
300865,0,0,0,val
613667,1,1,0,val
642144,0,0,1,val
49573,0,0,1,val
685912,0,1,0,val
27058,0,0,1,val
412473,0,0,0,val
338212,0,0,0,val
541862,0,0,1,val
486384,0,0,1,val
87854,0,0,0,val
710841,0,0,1,val
669374,0,0,1,val
477515,0,0,1,val
511337,0,0,0,val
784927,0,0,0,val
605712,0,0,0,val
451148,0,0,1,val
683258,0,0,1,val
797781,0,0,0,val
762295,0,1,0,val
79404,0,0,0,val
602118,0,0,0,val
707295,0,0,0,val
469486,0,0,0,val
469486,0,0,0,val
455286,0,0,1,val
413683,0,1,0,val
246104,0,0,1,val
273174,0,0,0,val
563535,0,0,1,val
678272,0,0,0,val
281327,0,0,1,val
252194,0,0,0,val
692529,0,0,1,val
801927,0,0,0,val
521327,0,0,1,val
374593,0,1,0,val
522026,0,0,1,val
335514,0,0,1,val
186734,0,0,1,val
85805,0,0,1,val
121890,0,0,1,val
178162,0,0,0,val
481146,1,1,0,val
218270,0,0,0,val
884255,0,0,1,val
245875,0,0,1,val
354598,0,0,1,val
490875,0,0,1,val
860898,0,0,0,val
155503,0,0,0,val
915788,0,0,1,val
491545,0,0,1,val
338894,0,0,0,val
982883,0,0,0,val
623915,0,0,1,val
705376,0,0,1,val
304913,0,0,1,val
718515,0,0,1,val
262542,0,1,0,val
659,0,0,0,val
614228,0,0,1,val
641769,0,0,1,val
283496,0,0,1,val
142064,0,0,0,val
621148,0,0,1,val
538778,0,0,0,val
525919,0,0,0,val
77322,0,0,1,val
587335,0,0,1,val
703921,0,0,1,val
405580,1,0,0,val
213845,0,0,0,val
774439,0,0,1,val
470161,0,0,1,val
982813,0,0,1,val
138944,0,0,1,val
845715,0,0,1,val
628851,0,0,0,val
105140,0,0,1,val
315761,0,0,0,val
712848,0,0,0,val
911790,0,0,1,val
438975,0,0,1,val
340231,0,0,1,val
694567,0,0,1,val
67976,0,0,1,val
86833,0,0,1,val
76590,0,0,0,val
266855,0,0,0,val
261366,0,0,1,val
665616,0,0,0,val
252785,0,0,1,val
71727,0,1,0,val
765256,0,0,0,val
315917,0,0,0,val
95818,0,0,1,val
201164,0,0,1,val
784115,0,0,0,val
852815,0,0,1,val
717415,0,0,1,val
181139,0,0,0,val
331435,1,1,0,val
754484,0,0,1,val
121625,0,0,0,val
65862,0,0,1,val
742200,0,0,0,val
74887,0,1,0,val
742651,0,0,1,val
118977,0,0,1,val
438579,0,0,0,val
16467,0,0,0,val
327023,0,0,1,val
492008,0,1,0,val
587217,1,0,0,val
69240,0,0,0,val
114534,0,0,1,val
728905,0,0,1,val
82030,0,0,0,val
738103,0,0,0,val
32798,0,0,1,val
829495,0,0,1,val
641468,0,0,0,val
300306,0,0,1,val
590283,0,0,0,val
344455,0,0,0,val
459972,0,0,1,val
409955,0,0,1,val
513889,0,0,1,val
558002,0,0,1,val
628034,0,0,0,val
140285,0,0,1,val
504152,0,0,0,val
53414,0,0,0,val
431797,1,1,0,val
241523,0,0,0,val
497689,1,1,0,val
72841,0,0,0,val
203550,0,0,0,val
250228,0,0,1,val
267291,0,0,0,val
167297,0,0,1,val
351551,0,0,1,val
297311,0,0,1,val
308614,0,0,0,val
474897,0,0,0,val
399630,0,0,1,val
115692,0,0,1,val
766881,0,0,0,val
438756,0,0,0,val
89947,0,0,0,val
652149,0,0,1,val
329088,0,0,1,val
239156,0,0,0,val
395865,1,0,0,val
782831,0,1,0,val
715449,0,0,0,val
579154,0,0,0,val
230086,0,0,1,val
827869,0,0,1,val
918269,1,1,0,val
198597,0,0,1,val
781558,0,0,0,val
195958,0,0,1,val
652939,0,0,1,val
428096,0,0,0,val
303926,0,0,0,val
682948,0,0,1,val
452414,0,0,0,val
393711,0,0,0,val
262557,0,0,1,val
332741,0,0,1,val
129310,0,0,0,val
795057,0,0,1,val
489165,0,0,0,val
581964,0,0,0,val
618920,0,0,1,val
501289,0,0,1,val
376613,0,0,0,val
708515,0,0,0,val
18695,0,0,1,val
122320,0,1,0,val
88329,0,0,0,val
303208,1,0,0,val
2011,0,0,1,val
331066,1,1,0,val
610069,0,0,1,val
421879,0,0,1,val
764713,0,0,0,val
73274,0,0,1,val
315682,0,0,1,val
512477,0,0,1,val
786682,1,1,0,val
329929,0,0,1,val
415599,0,0,1,val
609289,1,1,0,val
671929,0,0,1,val
715497,1,1,0,val
865842,0,0,1,val
376329,0,0,0,val
309363,0,0,0,val
243768,0,0,0,val
706095,0,0,1,val
510811,0,1,0,val
112767,0,0,1,val
164231,0,0,1,val
492040,0,0,0,val
344243,0,0,0,val
864831,0,0,1,val
631381,0,0,1,val
33985,0,1,0,val
227394,0,0,0,val
227394,0,0,0,val
344243,0,0,0,val
712210,0,0,1,val
728129,0,0,1,val
271538,0,0,0,val
655734,0,0,1,val
655734,0,0,1,val
467626,0,1,0,val
577133,0,0,0,val
553554,0,0,1,val
441712,0,0,1,val
756479,0,0,1,val
533943,0,0,0,val
748245,0,0,0,val
194501,0,0,1,val
824129,0,0,1,val
617932,0,0,0,val
423221,0,0,0,val
556798,0,0,0,val
156272,0,0,1,val
545702,0,0,1,val
128455,0,0,1,val
142878,0,0,0,val
410033,0,1,0,val
536556,0,0,0,val
720193,0,0,1,val
224354,0,0,0,val
61914,0,0,0,val
636441,0,0,1,val
495466,0,0,1,val
772077,0,1,0,val
618967,0,0,0,val
51155,0,0,1,val
